dropout_rate,l2_reg,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,train_time_sec,n_epochs_ran
0.5,0.001,0.83992903930131,0.7030812324929971,0.5727324586423275,0.6312480352090537,0.8881649651206517,13.603760004043579,45
0.3,0.0,0.8369268558951966,0.6956521739130435,0.5658870507701084,0.6240956275558351,0.8850352118981171,10.1111741065979,31
0.3,0.01,0.8363810043668122,0.7327731092436974,0.49743297204791787,0.5925925925925926,0.8783255866304784,13.365703821182251,42
0.0,0.0,0.8318777292576419,0.7414272474513438,0.45636052481460354,0.5649717514124294,0.8697980911646659,8.716501712799072,25
0.0,0.01,0.816457423580786,0.7463768115942029,0.3525385054192812,0.4788841534289035,0.8136214407588274,11.051907062530518,36
